transaction_id,account_id,transaction_timestamp,transaction_type,merchant_id,merchant_name,merchant_category,amount,currency,transaction_status,card_present_flag,source_system
TXN00000186,ACC000292,2026-01-20T18:08:31,PURCHASE,M006,Whole Foods,GROCERY,20.71,USD,REVERSED,N,CARD_PROCESSOR
TXN00000187,ACC000103,2026-01-24T05:00:12,PURCHASE,M012,CVS,PHARMACY,213.53,USD,POSTED,Y,CARD_PROCESSOR
TXN00000188,ACC000150,2026-03-23T04:30:17,PURCHASE,M006,Whole Foods,GROCERY,16.59,USD,POSTED,N,CARD_PROCESSOR
TXN00000189,ACC000175,2026-05-19T02:54:01,PURCHASE,M009,Best Buy,ELECTRONICS,108.31,USD,POSTED,N,CARD_PROCESSOR
TXN00000190,ACC000304,2026-03-18T03:39:24,PURCHASE,M011,Airbnb,TRAVEL,96.42,USD,POSTED,Y,CARD_PROCESSOR
TXN00000191,ACC000060,2026-01-11T17:05:02,PURCHASE,M008,Shell,FUEL,80.95,USD,POSTED,Y,CARD_PROCESSOR
TXN00000192,ACC000046,2026-02-13T06:44:25,PURCHASE,M006,Whole Foods,GROCERY,59.8,USD,POSTED,Y,CARD_PROCESSOR
TXN00000193,ACC000259,2026-07-06T04:36:41,CASH_ADVANCE,M004,Uber,TRANSPORT,118.27,USD,POSTED,N,CARD_PROCESSOR
TXN00000194,ACC000319,2026-02-18T17:56:12,PURCHASE,M012,CVS,PHARMACY,36.12,USD,POSTED,Y,CARD_PROCESSOR
TXN00000195,ACC000291,2026-03-30T04:57:33,PURCHASE,M005,Delta,TRAVEL,167.62,USD,POSTED,Y,CARD_PROCESSOR
TXN00000196,ACC000233,2026-06-15T22:02:12,PURCHASE,M005,Delta,TRAVEL,139.12,USD,POSTED,Y,CARD_PROCESSOR
TXN00000197,ACC000319,2026-06-14T21:07:28,PURCHASE,M003,Target,RETAIL,4.56,USD,POSTED,Y,CARD_PROCESSOR
TXN00000198,ACC000027,2026-01-19T14:22:16,REFUND,M012,CVS,PHARMACY,-14.8,USD,POSTED,Y,CARD_PROCESSOR
TXN00000199,ACC000062,2026-01-04T15:02:59,PURCHASE,M012,CVS,PHARMACY,14.16,USD,POSTED,Y,CARD_PROCESSOR
TXN00000200,ACC000206,2026-04-16T13:47:20,PURCHASE,M006,Whole Foods,GROCERY,77.95,USD,POSTED,Y,CARD_PROCESSOR
TXN00000201,ACC000115,2026-04-01T06:50:41,REFUND,M007,Netflix,SUBSCRIPTION,-57.16,USD,POSTED,N,CARD_PROCESSOR
TXN00000202,ACC000003,2026-04-29T05:46:28,PURCHASE,M007,Netflix,SUBSCRIPTION,8.2,USD,POSTED,N,CARD_PROCESSOR
TXN00000203,ACC000079,2026-03-13T06:26:47,PURCHASE,M005,Delta,TRAVEL,201.76,USD,POSTED,N,CARD_PROCESSOR
TXN00000204,ACC000171,2026-02-27T16:21:36,PURCHASE,M011,Airbnb,TRAVEL,80.35,USD,POSTED,N,CARD_PROCESSOR
TXN00000205,ACC000214,2026-05-22T18:33:27,PURCHASE,M004,Uber,TRANSPORT,44.02,USD,POSTED,N,CARD_PROCESSOR
TXN00000206,ACC000056,2026-06-18T18:48:16,PURCHASE,M005,Delta,TRAVEL,778.72,USD,POSTED,Y,CARD_PROCESSOR
TXN00000207,ACC000159,2026-03-04T20:14:30,PURCHASE,M005,Delta,TRAVEL,1059.4,USD,POSTED,Y,CARD_PROCESSOR
TXN00000208,ACC000083,2026-03-25T20:09:57,PURCHASE,M001,Amazon,E_COMMERCE,26.87,USD,POSTED,N,CARD_PROCESSOR
TXN00000209,ACC000235,2026-06-28T09:54:03,REFUND,M005,Delta,TRAVEL,-313.14,USD,POSTED,N,CARD_PROCESSOR
TXN00000210,ACC000055,2026-05-01T22:44:30,PURCHASE,M007,Netflix,SUBSCRIPTION,16.61,USD,POSTED,N,CARD_PROCESSOR
TXN00000211,ACC000138,2026-03-27T17:57:18,PURCHASE,M009,Best Buy,ELECTRONICS,37.69,USD,POSTED,N,CARD_PROCESSOR
TXN00000212,ACC000229,2026-07-09T02:38:36,PURCHASE,M009,Best Buy,ELECTRONICS,44.52,USD,POSTED,N,CARD_PROCESSOR
TXN00000213,ACC000055,2026-03-07T00:25:33,CASH_ADVANCE,M001,Amazon,E_COMMERCE,111.52,USD,POSTED,N,CARD_PROCESSOR
TXN00000214,ACC000117,2026-03-29T08:37:05,PURCHASE,M002,Walmart,RETAIL,40.92,USD,POSTED,Y,CARD_PROCESSOR
TXN00000215,ACC000026,2026-06-26T10:05:17,PURCHASE,M008,Shell,FUEL,40.68,USD,POSTED,N,CARD_PROCESSOR
TXN00000216,ACC000123,2026-03-26T03:38:39,PURCHASE,M007,Netflix,SUBSCRIPTION,6.1,USD,POSTED,N,CARD_PROCESSOR
TXN00000217,ACC000196,2026-04-26T20:15:13,PURCHASE,M006,Whole Foods,GROCERY,5.2,USD,POSTED,Y,CARD_PROCESSOR
TXN00000218,ACC000087,2026-07-08T01:38:45,PURCHASE,M004,Uber,TRANSPORT,54.37,USD,POSTED,N,CARD_PROCESSOR
TXN00000219,ACC000035,2026-04-26T08:12:53,PURCHASE,M011,Airbnb,TRAVEL,270.85,USD,POSTED,N,CARD_PROCESSOR
TXN00000220,ACC000239,2026-06-26T02:18:12,PURCHASE,M003,Target,RETAIL,65.4,USD,POSTED,Y,CARD_PROCESSOR
TXN00000221,ACC000293,2026-06-25T15:18:16,PURCHASE,M003,Target,RETAIL,18.46,USD,POSTED,Y,CARD_PROCESSOR
TXN00000222,ACC000151,2026-05-14T20:12:24,PURCHASE,M012,CVS,PHARMACY,134.77,USD,POSTED,N,CARD_PROCESSOR
TXN00000223,ACC000250,2026-06-02T19:24:01,PURCHASE,M003,Target,RETAIL,47.04,USD,POSTED,N,CARD_PROCESSOR
TXN00000224,ACC000157,2026-03-08T22:04:26,PURCHASE,M006,Whole Foods,GROCERY,5.26,USD,POSTED,N,CARD_PROCESSOR
TXN00000225,ACC000166,2026-05-18T16:55:31,PURCHASE,M007,Netflix,SUBSCRIPTION,3.82,USD,POSTED,Y,CARD_PROCESSOR
TXN00000226,ACC000309,2026-04-12T23:39:11,PURCHASE,M008,Shell,FUEL,56.11,USD,POSTED,Y,CARD_PROCESSOR
TXN00000227,ACC000071,2026-01-13T18:30:39,PURCHASE,M004,Uber,TRANSPORT,127.36,USD,POSTED,Y,CARD_PROCESSOR
TXN00000228,ACC000191,2026-05-18T03:24:20,PURCHASE,M009,Best Buy,ELECTRONICS,17.86,USD,POSTED,N,CARD_PROCESSOR
TXN00000229,ACC000270,2026-02-05T08:01:42,PURCHASE,M004,Uber,TRANSPORT,48.16,USD,POSTED,N,CARD_PROCESSOR
TXN00000230,ACC000350,2026-01-21T11:43:04,CASH_ADVANCE,M009,Best Buy,ELECTRONICS,26.83,USD,POSTED,Y,CARD_PROCESSOR
TXN00000231,ACC000007,2026-06-20T00:52:52,PURCHASE,M001,Amazon,E_COMMERCE,313.62,USD,POSTED,Y,CARD_PROCESSOR
TXN00000232,ACC000048,2026-02-18T17:30:16,PURCHASE,M012,CVS,PHARMACY,95.17,USD,POSTED,Y,CARD_PROCESSOR
TXN00000233,ACC000083,2026-03-22T13:48:02,PURCHASE,M006,Whole Foods,GROCERY,139.59,USD,POSTED,N,CARD_PROCESSOR
TXN00000234,ACC000148,2026-01-22T19:52:15,PURCHASE,M003,Target,RETAIL,126.79,USD,POSTED,N,CARD_PROCESSOR
TXN00000235,ACC000288,2026-02-08T06:23:52,PURCHASE,M002,Walmart,RETAIL,72.43,USD,POSTED,N,CARD_PROCESSOR
TXN00000236,ACC000259,2026-05-10T15:49:35,PURCHASE,M001,Amazon,E_COMMERCE,31.23,USD,POSTED,Y,CARD_PROCESSOR
TXN00000237,ACC000211,2026-06-12T12:25:59,PURCHASE,M006,Whole Foods,GROCERY,21.03,USD,POSTED,N,CARD_PROCESSOR
TXN00000238,ACC000083,2026-05-11T08:17:44,PURCHASE,M005,Delta,TRAVEL,408.41,USD,POSTED,N,CARD_PROCESSOR
TXN00000239,ACC000025,2026-07-02T01:26:01,PURCHASE,M009,Best Buy,ELECTRONICS,41.53,USD,POSTED,N,CARD_PROCESSOR
TXN00000240,ACC000341,2026-01-05T22:44:01,PURCHASE,M006,Whole Foods,GROCERY,120.13,USD,POSTED,Y,CARD_PROCESSOR
TXN00000241,ACC000068,2026-03-06T19:14:41,PURCHASE,M007,Netflix,SUBSCRIPTION,7.76,USD,POSTED,N,CARD_PROCESSOR
TXN00000242,ACC000355,2026-05-21T17:14:41,PURCHASE,M003,Target,RETAIL,31.86,USD,POSTED,Y,CARD_PROCESSOR
TXN00000243,ACC000291,2026-01-17T14:33:10,PURCHASE,M011,Airbnb,TRAVEL,68.78,USD,POSTED,N,CARD_PROCESSOR
TXN00000244,ACC000094,2026-05-27T23:29:25,PURCHASE,M009,Best Buy,ELECTRONICS,97.43,USD,POSTED,Y,CARD_PROCESSOR
TXN00000245,ACC000232,2026-02-03T13:24:28,PURCHASE,M012,CVS,PHARMACY,387.79,USD,POSTED,N,CARD_PROCESSOR
TXN00000246,ACC000048,2026-01-11T14:12:22,PURCHASE,M008,Shell,FUEL,24.71,USD,POSTED,Y,CARD_PROCESSOR
TXN00000247,ACC000104,2026-02-28T13:26:11,PURCHASE,M007,Netflix,SUBSCRIPTION,13.92,USD,DECLINED,Y,CARD_PROCESSOR
TXN00000248,ACC000370,2026-05-01T13:44:09,PURCHASE,M002,Walmart,RETAIL,6.78,USD,POSTED,Y,CARD_PROCESSOR
TXN00000249,ACC000128,2026-01-28T13:24:43,PURCHASE,M012,CVS,PHARMACY,7.65,USD,POSTED,N,CARD_PROCESSOR
TXN00000250,ACC000185,2026-02-04T16:57:17,PURCHASE,M012,CVS,PHARMACY,61.79,USD,POSTED,N,CARD_PROCESSOR
TXN00000251,ACC999999,2026-03-16T08:41:42,REFUND,M001,Amazon,E_COMMERCE,-17.35,USD,POSTED,Y,CARD_PROCESSOR
TXN00000252,ACC000290,2026-05-31T11:28:17,PURCHASE,M005,Delta,TRAVEL,1768.19,USD,POSTED,N,CARD_PROCESSOR
TXN00000253,ACC000290,2026-07-04T04:30:23,PURCHASE,M008,Shell,FUEL,40.18,USD,POSTED,Y,CARD_PROCESSOR
TXN00000254,ACC000271,2026-02-04T14:44:43,PURCHASE,M004,Uber,TRANSPORT,8.74,USD,POSTED,Y,CARD_PROCESSOR
TXN00000255,ACC000338,2026-05-08T11:55:18,PURCHASE,M009,Best Buy,ELECTRONICS,183.21,USD,POSTED,Y,CARD_PROCESSOR
TXN00000256,ACC000116,2026-01-08T21:20:20,PURCHASE,M001,Amazon,E_COMMERCE,299.9,USD,POSTED,N,CARD_PROCESSOR
TXN00000257,ACC000352,2026-05-08T09:36:28,PURCHASE,M012,CVS,PHARMACY,305.69,USD,DECLINED,N,CARD_PROCESSOR
TXN00000258,ACC000003,2026-06-24T07:46:50,PURCHASE,M010,Starbucks,DINING,20.58,USD,POSTED,Y,CARD_PROCESSOR
TXN00000259,ACC000175,2026-01-19T04:29:04,PURCHASE,M010,Starbucks,DINING,193.2,USD,POSTED,N,CARD_PROCESSOR
TXN00000260,ACC000128,2026-04-12T19:17:33,PURCHASE,M004,Uber,TRANSPORT,26.05,USD,POSTED,N,CARD_PROCESSOR
TXN00000261,ACC000108,2026-07-05T05:44:27,PURCHASE,M003,Target,RETAIL,227.14,USD,POSTED,N,CARD_PROCESSOR
TXN00000262,ACC000155,2026-03-28T15:13:43,PURCHASE,M006,Whole Foods,GROCERY,12.49,USD,POSTED,N,CARD_PROCESSOR
TXN00000263,ACC000073,2026-05-18T14:49:38,PURCHASE,M009,Best Buy,ELECTRONICS,26.22,USD,POSTED,N,CARD_PROCESSOR
TXN00000264,ACC000237,2026-01-12T18:54:30,PURCHASE,M007,Netflix,SUBSCRIPTION,48.24,USD,POSTED,Y,CARD_PROCESSOR
TXN00000265,ACC000025,2026-01-15T18:56:31,PURCHASE,M004,Uber,TRANSPORT,93.13,USD,POSTED,Y,CARD_PROCESSOR
TXN00000266,ACC000215,2026-06-25T16:35:20,PURCHASE,M003,Target,RETAIL,61.28,USD,POSTED,N,CARD_PROCESSOR
TXN00000267,ACC000280,2026-02-16T15:52:58,PURCHASE,M009,Best Buy,ELECTRONICS,42.1,USD,POSTED,Y,CARD_PROCESSOR
TXN00000268,ACC000343,2026-05-15T09:36:14,PURCHASE,M004,Uber,TRANSPORT,12.85,USD,POSTED,N,CARD_PROCESSOR
TXN00000269,ACC000108,2026-03-18T08:38:39,PURCHASE,M006,Whole Foods,GROCERY,29.4,USD,PENDING,Y,CARD_PROCESSOR
TXN00000270,ACC000226,2026-02-24T08:30:37,PURCHASE,M001,Amazon,E_COMMERCE,63.17,USD,POSTED,N,CARD_PROCESSOR
TXN00000271,ACC000250,2026-06-27T00:39:26,PURCHASE,M012,CVS,PHARMACY,40.06,USD,POSTED,Y,CARD_PROCESSOR
TXN00000272,ACC000163,2026-05-27T06:37:06,PURCHASE,M005,Delta,TRAVEL,209.13,USD,POSTED,N,CARD_PROCESSOR
TXN00000273,ACC000345,2026-04-07T23:54:44,PURCHASE,M010,Starbucks,DINING,15.17,USD,POSTED,N,CARD_PROCESSOR
TXN00000274,ACC000051,2026-03-17T05:17:09,PURCHASE,M009,Best Buy,ELECTRONICS,36.43,USD,DECLINED,Y,CARD_PROCESSOR
TXN00000275,ACC000082,2026-05-25T03:44:53,PURCHASE,M006,Whole Foods,GROCERY,7.04,USD,POSTED,Y,CARD_PROCESSOR
TXN00000276,ACC000097,2026-01-28T06:44:02,PURCHASE,M004,Uber,TRANSPORT,3.8,USD,POSTED,Y,CARD_PROCESSOR
TXN00000277,ACC000226,2026-06-29T00:50:09,PURCHASE,M010,Starbucks,DINING,163.22,USD,POSTED,N,CARD_PROCESSOR
TXN00000278,ACC000019,2026-04-24T06:19:55,PURCHASE,M011,Airbnb,TRAVEL,474.64,USD,POSTED,Y,CARD_PROCESSOR
TXN00000279,ACC000182,2026-06-19T21:55:57,PURCHASE,M011,Airbnb,TRAVEL,1833.74,USD,POSTED,Y,CARD_PROCESSOR
TXN00000280,ACC000160,2026-03-30T14:50:08,PURCHASE,M001,Amazon,E_COMMERCE,4.43,USD,POSTED,Y,CARD_PROCESSOR
TXN00000281,ACC000225,2026-04-02T19:49:28,PURCHASE,M010,Starbucks,DINING,56.56,USD,POSTED,N,CARD_PROCESSOR
TXN00000282,ACC000317,2026-03-30T14:48:56,PURCHASE,M007,Netflix,SUBSCRIPTION,615.06,USD,POSTED,N,CARD_PROCESSOR
TXN00000283,ACC000056,2026-06-25T05:18:19,PURCHASE,M011,Airbnb,TRAVEL,1621.03,USD,PENDING,Y,CARD_PROCESSOR
TXN00000284,ACC000143,2026-03-10T14:30:54,PURCHASE,M004,Uber,TRANSPORT,36.37,USD,POSTED,N,CARD_PROCESSOR
TXN00000285,ACC000346,2026-01-08T05:58:47,PURCHASE,M001,Amazon,E_COMMERCE,31.57,USD,POSTED,N,CARD_PROCESSOR
TXN00000286,ACC000332,2026-04-10T02:16:45,PURCHASE,M007,Netflix,SUBSCRIPTION,126.82,USD,POSTED,Y,CARD_PROCESSOR
TXN00000287,ACC000338,2026-01-07T01:44:40,PURCHASE,M006,Whole Foods,GROCERY,112.48,USD,POSTED,Y,CARD_PROCESSOR
TXN00000288,ACC000165,2026-06-05T02:39:49,PURCHASE,M011,Airbnb,TRAVEL,430.89,USD,POSTED,Y,CARD_PROCESSOR
TXN00000289,ACC000322,2026-06-14T14:58:08,PURCHASE,M008,Shell,FUEL,41.65,USD,POSTED,N,CARD_PROCESSOR
TXN00000290,ACC000011,2026-04-23T16:07:04,PURCHASE,M008,Shell,FUEL,43.74,USD,DECLINED,Y,CARD_PROCESSOR
TXN00000291,ACC000224,2026-06-21T04:44:03,PURCHASE,M007,Netflix,SUBSCRIPTION,42.61,USD,POSTED,N,CARD_PROCESSOR
TXN00000292,ACC000346,2026-04-09T01:44:11,PURCHASE,M008,Shell,FUEL,12.84,USD,POSTED,N,CARD_PROCESSOR
TXN00000293,ACC000201,2026-02-13T07:22:37,PURCHASE,M012,CVS,PHARMACY,7.58,USD,POSTED,Y,CARD_PROCESSOR
TXN00000294,ACC000058,2026-06-04T05:56:54,PURCHASE,M002,Walmart,RETAIL,58.18,USD,POSTED,Y,CARD_PROCESSOR
TXN00000295,ACC000258,2026-05-20T20:52:41,PURCHASE,M008,Shell,FUEL,122.71,USD,POSTED,N,CARD_PROCESSOR
TXN00000296,ACC000173,2026-06-01T01:47:26,PURCHASE,M005,Delta,TRAVEL,311.15,USD,POSTED,N,CARD_PROCESSOR
TXN00000297,ACC000282,2026-01-25T15:41:52,PURCHASE,M001,Amazon,E_COMMERCE,18.76,USD,POSTED,N,CARD_PROCESSOR
TXN00000298,ACC000294,2026-02-06T16:51:53,PURCHASE,M002,Walmart,RETAIL,75.64,USD,PENDING,Y,CARD_PROCESSOR
TXN00000299,ACC000010,2026-06-13T03:21:33,PURCHASE,M003,Target,RETAIL,80.17,USD,POSTED,N,CARD_PROCESSOR
TXN00000300,ACC000094,2026-05-20T12:23:02,PURCHASE,M010,Starbucks,DINING,73.04,USD,POSTED,Y,CARD_PROCESSOR
TXN00000301,ACC000236,2026-05-19T08:50:54,PURCHASE,M004,Uber,TRANSPORT,5.82,USD,POSTED,Y,CARD_PROCESSOR
TXN00000302,ACC000317,2026-07-09T00:50:03,PURCHASE,M008,Shell,FUEL,31.77,USD,POSTED,N,CARD_PROCESSOR
TXN00000303,ACC000066,2026-05-03T02:13:27,PURCHASE,M008,Shell,FUEL,2.22,USD,POSTED,Y,CARD_PROCESSOR
TXN00000304,ACC000010,2026-01-01T13:41:38,PURCHASE,M006,Whole Foods,GROCERY,35.73,USD,POSTED,N,CARD_PROCESSOR
TXN00000305,ACC000183,2026-02-10T03:08:16,PURCHASE,M011,Airbnb,TRAVEL,91.95,USD,PENDING,Y,CARD_PROCESSOR
TXN00000306,ACC000316,2026-03-25T20:40:31,PURCHASE,M003,Target,RETAIL,23.99,USD,POSTED,N,CARD_PROCESSOR
TXN00000307,ACC000134,2026-06-09T22:10:17,PURCHASE,M007,Netflix,SUBSCRIPTION,46.13,USD,DECLINED,Y,CARD_PROCESSOR
TXN00000308,ACC000023,2026-01-09T22:02:00,PURCHASE,M006,Whole Foods,GROCERY,50.76,USD,POSTED,N,CARD_PROCESSOR
TXN00000309,ACC000279,2026-06-15T04:43:57,PURCHASE,M005,Delta,TRAVEL,99.49,USD,POSTED,Y,CARD_PROCESSOR
TXN00000310,ACC000358,2026-03-14T12:37:33,PURCHASE,M002,Walmart,RETAIL,27.61,USD,POSTED,Y,CARD_PROCESSOR
TXN00000311,ACC000363,2026-01-24T12:59:44,PURCHASE,M008,Shell,FUEL,85.66,USD,POSTED,N,CARD_PROCESSOR
TXN00000312,ACC000109,2026-06-18T06:47:59,REFUND,M009,Best Buy,ELECTRONICS,-5.71,USD,POSTED,N,CARD_PROCESSOR
TXN00000313,ACC000272,2026-05-17T17:55:49,PURCHASE,M010,Starbucks,DINING,26.23,USD,PENDING,N,CARD_PROCESSOR
TXN00000314,ACC000085,2026-03-23T18:47:28,PURCHASE,M003,Target,RETAIL,42.96,USD,POSTED,N,CARD_PROCESSOR
TXN00000315,ACC000289,2026-04-13T23:25:51,PURCHASE,M001,Amazon,E_COMMERCE,7.88,USD,POSTED,N,CARD_PROCESSOR
TXN00000316,ACC000019,2026-04-03T14:12:18,PURCHASE,M011,Airbnb,TRAVEL,124.45,USD,POSTED,Y,CARD_PROCESSOR
TXN00000317,ACC000092,2026-05-19T06:24:16,PURCHASE,M005,Delta,TRAVEL,333.68,USD,PENDING,N,CARD_PROCESSOR
TXN00000318,ACC000254,2026-04-11T07:08:24,PURCHASE,M010,Starbucks,DINING,41.87,USD,DECLINED,N,CARD_PROCESSOR
TXN00000319,ACC000218,2026-02-19T19:53:09,PURCHASE,M004,Uber,TRANSPORT,102.49,USD,POSTED,N,CARD_PROCESSOR
TXN00000320,ACC000104,2026-03-28T17:35:47,PURCHASE,M009,Best Buy,ELECTRONICS,6.93,USD,POSTED,N,CARD_PROCESSOR
TXN00000321,ACC000058,2026-05-10T03:52:01,PURCHASE,M004,Uber,TRANSPORT,39.21,USD,DECLINED,N,CARD_PROCESSOR
TXN00000322,ACC000286,2026-04-09T20:20:27,PURCHASE,M005,Delta,TRAVEL,103.73,USD,POSTED,N,CARD_PROCESSOR
TXN00000323,ACC000127,2026-02-19T11:09:49,PURCHASE,M001,Amazon,E_COMMERCE,42.51,USD,POSTED,Y,CARD_PROCESSOR
TXN00000324,ACC000063,2026-06-03T17:37:51,PURCHASE,M008,Shell,FUEL,16.15,USD,POSTED,Y,CARD_PROCESSOR
TXN00000325,ACC000152,2026-01-23T13:15:39,PURCHASE,M001,Amazon,E_COMMERCE,16.15,USD,POSTED,N,CARD_PROCESSOR
TXN00000326,ACC000183,2026-01-28T07:53:09,PURCHASE,M004,Uber,TRANSPORT,61.53,USD,POSTED,N,CARD_PROCESSOR
TXN00000327,ACC000289,2026-03-02T15:31:09,PURCHASE,M002,Walmart,RETAIL,29.01,USD,POSTED,Y,CARD_PROCESSOR
TXN00000328,ACC000355,2026-03-14T03:10:21,PURCHASE,M002,Walmart,RETAIL,9.64,USD,POSTED,Y,CARD_PROCESSOR
TXN00000329,ACC000326,2026-05-02T20:26:35,PURCHASE,M009,Best Buy,ELECTRONICS,9.87,USD,POSTED,N,CARD_PROCESSOR
TXN00000330,ACC000223,2026-02-05T12:02:50,PURCHASE,M003,Target,RETAIL,102.57,USD,POSTED,N,CARD_PROCESSOR
TXN00000331,ACC000322,2026-04-17T16:22:33,PURCHASE,M009,Best Buy,ELECTRONICS,36.33,USD,POSTED,N,CARD_PROCESSOR
TXN00000332,ACC000282,2026-07-09T10:10:49,PURCHASE,M006,Whole Foods,GROCERY,36.87,USD,DECLINED,N,CARD_PROCESSOR
TXN00000333,ACC000339,2026-02-15T18:16:42,PURCHASE,M005,Delta,TRAVEL,394.08,USD,POSTED,Y,CARD_PROCESSOR
TXN00000334,ACC000025,2026-03-20T13:33:44,PURCHASE,M003,Target,RETAIL,58.98,USD,POSTED,Y,CARD_PROCESSOR
TXN00000335,ACC000074,2026-01-30T11:52:06,PURCHASE,M011,Airbnb,TRAVEL,29.03,USD,POSTED,Y,CARD_PROCESSOR
TXN00000336,ACC000057,2026-03-19T10:21:12,PURCHASE,M005,Delta,TRAVEL,578.19,USD,REVERSED,N,CARD_PROCESSOR
TXN00000337,ACC000080,2026-06-26T08:05:09,PURCHASE,M008,Shell,FUEL,8.98,USD,POSTED,N,CARD_PROCESSOR
TXN00000338,ACC000355,2026-02-08T00:13:54,REFUND,M007,Netflix,SUBSCRIPTION,-90.92,USD,POSTED,Y,CARD_PROCESSOR
TXN00000339,ACC000096,2026-05-20T03:51:15,PURCHASE,M012,CVS,PHARMACY,54.72,USD,POSTED,Y,CARD_PROCESSOR
TXN00000340,ACC000356,2026-06-10T11:05:59,PURCHASE,M001,Amazon,E_COMMERCE,41.52,USD,POSTED,Y,CARD_PROCESSOR
TXN00000341,ACC000230,2026-05-06T05:49:51,PURCHASE,M005,Delta,TRAVEL,50.27,USD,POSTED,N,CARD_PROCESSOR
TXN00000342,ACC000286,2026-01-23T16:36:12,PURCHASE,M012,CVS,PHARMACY,16.84,USD,POSTED,N,CARD_PROCESSOR
TXN00000343,ACC000203,2026-06-10T09:40:16,PURCHASE,M009,Best Buy,ELECTRONICS,31.67,USD,DECLINED,N,CARD_PROCESSOR
TXN00000344,ACC000079,2026-01-24T18:36:08,PURCHASE,M010,Starbucks,DINING,64.84,USD,POSTED,Y,CARD_PROCESSOR
TXN00000345,ACC000218,2026-05-21T06:36:49,PURCHASE,M001,Amazon,E_COMMERCE,44.82,USD,POSTED,N,CARD_PROCESSOR
TXN00000346,ACC000124,2026-06-17T21:12:36,PURCHASE,M010,Starbucks,DINING,97.93,USD,POSTED,Y,CARD_PROCESSOR
TXN00000347,ACC000228,2026-01-26T15:33:00,PURCHASE,M003,Target,RETAIL,148.2,USD,POSTED,Y,CARD_PROCESSOR
TXN00000348,ACC000305,2026-02-06T08:36:32,PURCHASE,M009,Best Buy,ELECTRONICS,90.78,USD,DECLINED,Y,CARD_PROCESSOR
TXN00000349,ACC000179,2026-03-20T09:42:47,PURCHASE,M009,Best Buy,ELECTRONICS,25.13,USD,POSTED,N,CARD_PROCESSOR
TXN00000350,ACC000125,2026-04-11T10:33:10,PURCHASE,M003,Target,RETAIL,3.92,USD,DECLINED,N,CARD_PROCESSOR
TXN00000351,ACC000337,2026-07-05T04:14:27,PURCHASE,M012,CVS,PHARMACY,12.29,USD,POSTED,N,CARD_PROCESSOR
TXN00000352,ACC000003,2026-05-27T06:20:49,PURCHASE,M003,Target,RETAIL,29.3,USD,POSTED,N,CARD_PROCESSOR
TXN00000353,ACC000290,2026-07-04T04:05:47,PURCHASE,M008,Shell,FUEL,6.18,USD,POSTED,Y,CARD_PROCESSOR
TXN00000354,ACC000073,2026-01-08T03:35:17,PURCHASE,M003,Target,RETAIL,12.36,USD,POSTED,Y,CARD_PROCESSOR
TXN00000355,ACC000302,2026-02-14T01:22:15,PURCHASE,M004,Uber,TRANSPORT,81.06,USD,POSTED,N,CARD_PROCESSOR
TXN00000356,ACC000286,2026-05-10T20:42:49,PURCHASE,M009,Best Buy,ELECTRONICS,23.71,USD,POSTED,N,CARD_PROCESSOR
TXN00000357,ACC000369,2026-04-02T06:43:23,PURCHASE,M009,Best Buy,ELECTRONICS,12.54,USD,POSTED,Y,CARD_PROCESSOR
TXN00000358,ACC000112,2026-03-13T10:59:57,PURCHASE,M001,Amazon,E_COMMERCE,15.81,USD,POSTED,N,CARD_PROCESSOR
TXN00000359,ACC000062,2026-01-18T12:37:47,PURCHASE,M008,Shell,FUEL,65.83,USD,POSTED,Y,CARD_PROCESSOR
TXN00000360,ACC000014,2026-06-14T21:00:53,PURCHASE,M003,Target,RETAIL,45.15,USD,POSTED,Y,CARD_PROCESSOR
TXN00000361,ACC000033,2026-02-20T00:10:43,PURCHASE,M010,Starbucks,DINING,33.1,USD,POSTED,Y,CARD_PROCESSOR
TXN00000362,ACC000084,2026-02-23T05:43:51,PURCHASE,M002,Walmart,RETAIL,4.09,USD,POSTED,N,CARD_PROCESSOR
TXN00000363,ACC000366,2026-01-14T04:11:35,PURCHASE,M003,Target,RETAIL,67.69,USD,POSTED,N,CARD_PROCESSOR
TXN00000364,ACC000059,2026-02-16T01:31:25,PURCHASE,M003,Target,RETAIL,23.77,USD,PENDING,N,CARD_PROCESSOR
TXN00000365,ACC000142,2026-06-09T07:47:41,PURCHASE,M004,Uber,TRANSPORT,27.73,USD,POSTED,N,CARD_PROCESSOR
TXN00000366,ACC000360,2026-03-19T18:58:07,PURCHASE,M011,Airbnb,TRAVEL,96.63,USD,POSTED,Y,CARD_PROCESSOR
TXN00000367,ACC000190,2026-05-28T11:53:33,PURCHASE,M001,Amazon,E_COMMERCE,21.76,USD,POSTED,N,CARD_PROCESSOR
TXN00000368,ACC000197,2026-04-08T02:24:13,PURCHASE,M012,CVS,PHARMACY,248.97,USD,PENDING,N,CARD_PROCESSOR
TXN00000369,ACC000072,2026-05-30T18:04:44,PURCHASE,M012,CVS,PHARMACY,14.13,USD,POSTED,N,CARD_PROCESSOR
TXN00000370,ACC000303,2026-05-19T13:21:02,PURCHASE,M006,Whole Foods,GROCERY,14.68,USD,POSTED,N,CARD_PROCESSOR
TXN00000371,ACC000042,2026-02-09T00:56:01,PURCHASE,M012,CVS,PHARMACY,10.08,USD,POSTED,Y,CARD_PROCESSOR
