payment_id,account_id,payment_timestamp,payment_amount,payment_method,payment_status,source_system
PAY0000921,ACC000073,2026-02-04T18:42:19,479.92,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000922,ACC000164,2026-03-26T23:32:08,1182.5,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000923,ACC000132,2026-05-30T20:39:02,1207.58,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000924,ACC000123,2026-04-08T08:28:29,327.4,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000925,ACC000148,2026-04-19T23:02:31,908.12,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000926,ACC000283,2026-03-03T16:07:27,1954.98,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000927,ACC000269,2026-02-04T02:10:31,2099.5,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000928,ACC000127,2026-05-15T08:48:16,656.56,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000929,ACC000046,2026-02-14T21:27:11,2424.18,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000930,ACC000144,2026-03-11T12:21:45,452.89,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000931,ACC000369,2026-06-08T15:01:26,2313.18,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000932,ACC000171,2026-02-12T18:30:33,284.7,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000933,ACC000125,2026-04-29T18:36:53,825.03,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000934,ACC000022,2026-04-24T15:19:53,1222.8,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000935,ACC000268,2026-05-21T14:55:53,1396.67,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000936,ACC000127,2026-02-25T20:27:29,211.76,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000937,ACC000149,2026-06-24T12:58:06,1663.33,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000938,ACC000084,2026-04-28T08:54:43,1589.4,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000939,ACC000370,2026-06-20T03:35:42,1051.62,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000940,ACC000286,2026-05-06T03:31:17,92.4,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000941,ACC000090,2026-06-12T15:46:20,1275.09,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000942,ACC000072,2026-03-25T23:37:18,1426.3,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000943,ACC000152,2026-05-05T05:24:29,291.48,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000944,ACC000194,2026-04-11T08:37:48,373.39,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000945,ACC000209,2026-05-15T18:14:01,1297.25,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000946,ACC000073,2026-01-21T05:10:51,665.84,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000947,ACC000120,2026-05-13T04:10:36,268.92,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000948,ACC000143,2026-06-12T01:43:02,1501.38,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000949,ACC000130,2026-02-25T03:55:28,1666.67,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000950,ACC000188,2026-04-21T20:07:38,30.37,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000951,ACC000145,2026-05-13T22:01:35,610.86,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000952,ACC000164,2026-04-10T22:50:07,1059.17,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000953,ACC000003,2026-01-25T16:48:16,186.86,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000954,ACC000120,2026-05-31T19:15:12,718.33,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000955,ACC000190,2026-07-01T18:07:26,550.45,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000956,ACC000143,2026-06-07T05:03:10,1347.27,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000957,ACC000065,2026-05-28T02:56:15,49.7,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000958,ACC000016,2026-01-17T06:44:13,1098.89,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000959,ACC000018,2026-04-28T20:40:47,1057.0,ACH,FAILED,PAYMENTS_PLATFORM
PAY0000960,ACC000218,2026-06-09T00:02:33,984.63,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000961,ACC000008,2026-06-07T22:58:54,314.13,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000962,ACC000090,2026-01-31T06:26:35,1772.19,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000963,ACC000201,2026-02-20T00:57:17,2295.3,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000964,ACC000275,2026-01-23T07:52:59,854.77,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000965,ACC000142,2026-03-08T18:53:27,1339.14,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000966,ACC000179,2026-06-26T23:37:53,2469.86,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000967,ACC000263,2026-06-11T14:06:11,1073.91,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000968,ACC000131,2026-04-05T21:00:58,791.16,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000969,ACC000221,2026-01-05T02:04:42,160.63,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000970,ACC000219,2026-05-17T07:22:12,554.79,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000971,ACC000054,2026-06-18T12:21:17,160.64,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000972,ACC000120,2026-02-25T11:31:22,496.06,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000973,ACC000058,2026-04-22T11:38:48,94.22,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000974,ACC000031,2026-04-18T12:40:27,2336.81,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000975,ACC000248,2026-01-13T03:25:45,1647.83,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000976,ACC000002,2026-02-03T05:16:30,2338.23,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000977,ACC000258,2026-04-21T09:41:11,357.36,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000978,ACC000178,2026-03-22T17:54:15,1046.9,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000979,ACC000077,2026-03-22T16:31:49,1363.29,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000980,ACC000134,2026-06-29T05:04:44,882.07,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000981,ACC000274,2026-04-18T03:30:06,1709.73,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000982,ACC000263,2026-01-05T15:38:27,1005.58,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000983,ACC000220,2026-01-31T05:20:34,1913.81,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000984,ACC000077,2026-03-01T16:49:23,2362.5,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000985,ACC000052,2026-03-13T19:01:29,95.18,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000986,ACC000345,2026-05-16T07:10:04,1810.15,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000987,ACC000256,2026-03-13T16:33:05,314.75,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000988,ACC000072,2026-03-20T00:34:31,437.89,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000989,ACC000291,2026-05-16T08:32:30,378.55,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000990,ACC000368,2026-01-24T02:57:00,896.96,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000991,ACC000262,2026-01-07T05:42:51,273.76,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000992,ACC000203,2026-02-16T19:00:18,937.88,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000993,ACC000159,2026-04-22T08:19:12,1069.17,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000994,ACC000042,2026-01-24T22:27:59,767.18,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000995,ACC000040,2026-05-11T05:23:17,1651.46,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000996,ACC000213,2026-03-03T23:13:39,1485.62,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000997,ACC000360,2026-01-09T03:50:39,1743.49,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000998,ACC000253,2026-06-15T15:49:19,173.91,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000999,ACC000209,2026-04-03T15:31:04,1166.76,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001000,ACC000350,2026-01-16T02:45:56,1103.21,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0001001,ACC000128,2026-01-13T05:34:50,2414.73,ACH,PENDING,PAYMENTS_PLATFORM
PAY0001002,ACC000241,2026-04-18T08:33:42,446.27,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001003,ACC000133,2026-06-04T13:32:44,1434.4,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001004,ACC000283,2026-03-08T05:36:09,1312.28,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001005,ACC000228,2026-03-15T04:32:57,335.03,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001006,ACC000190,2026-06-05T14:59:46,1276.89,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001007,ACC000091,2026-05-19T05:31:05,604.45,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001008,ACC000272,2026-03-05T15:43:53,1120.65,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001009,ACC000136,2026-02-27T11:31:21,710.27,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001010,ACC000050,2026-05-06T23:23:56,1810.37,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001011,ACC000262,2026-06-13T11:38:02,566.23,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001012,ACC000213,2026-04-11T18:26:16,990.49,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001013,ACC000329,2026-04-14T23:43:08,1423.29,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001014,ACC000016,2026-05-08T13:29:58,598.54,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001015,ACC000218,2026-02-18T08:14:00,215.28,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001016,ACC000027,2026-06-23T02:37:08,1495.29,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0001017,ACC000295,2026-01-06T09:57:43,1523.75,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001018,ACC000232,2026-01-18T07:56:18,333.26,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001019,ACC000107,2026-06-27T20:02:52,86.79,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001020,ACC000208,2026-05-08T20:05:35,152.47,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001021,ACC000224,2026-02-23T05:28:28,1673.99,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001022,ACC000157,2026-06-23T14:55:32,1155.04,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001023,ACC000360,2026-02-12T07:25:15,1179.22,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001024,ACC000061,2026-06-12T01:28:41,2490.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001025,ACC000352,2026-06-20T14:44:48,337.57,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001026,ACC000052,2026-04-24T23:41:31,760.07,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001027,ACC000292,2026-06-08T22:35:25,909.79,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001028,ACC000215,2026-01-16T09:40:13,882.59,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001029,ACC000063,2026-05-16T05:00:02,908.87,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001030,ACC000301,2026-02-05T10:51:37,530.5,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001031,ACC000234,2026-01-31T20:26:44,452.25,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001032,ACC000144,2026-06-22T10:13:21,82.43,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001033,ACC000289,2026-05-28T06:29:10,793.04,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001034,ACC000074,2026-06-21T05:08:20,431.77,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001035,ACC000115,2026-01-10T22:48:09,1964.12,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001036,ACC000341,2026-01-26T16:14:54,2354.06,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001037,ACC000338,2026-02-25T21:18:06,1362.37,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001038,ACC000035,2026-05-16T12:48:44,1977.32,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001039,ACC000089,2026-05-07T18:04:39,1709.31,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001040,ACC000208,2026-06-23T01:49:49,1374.83,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001041,ACC000052,2026-05-22T02:44:45,1167.71,BANK_TRANSFER,PENDING,PAYMENTS_PLATFORM
PAY0001042,ACC000213,2026-02-10T11:12:13,1347.12,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001043,ACC000177,2026-07-05T21:28:33,44.27,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001044,ACC000329,2026-06-20T17:30:06,549.47,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001045,ACC000183,2026-01-24T01:59:58,129.99,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001046,ACC000307,2026-03-10T12:22:31,918.31,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001047,ACC000230,2026-02-08T07:47:18,283.26,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001048,ACC000056,2026-03-16T00:28:34,177.87,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001049,ACC000146,2026-02-22T12:33:19,1809.6,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001050,ACC000274,2026-01-08T05:15:45,1510.33,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001051,ACC000274,2026-02-09T02:00:31,2106.38,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001052,ACC000201,2026-04-02T10:29:54,1100.39,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001053,ACC000238,2026-01-27T09:37:24,235.23,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001054,ACC000341,2026-03-11T03:38:07,1849.36,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001055,ACC000089,2026-03-01T01:50:06,1400.41,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001056,ACC000078,2026-06-18T14:59:54,1365.86,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001057,ACC000214,2026-04-04T13:10:55,254.4,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001058,ACC000075,2026-03-09T10:20:51,356.76,ACH,PENDING,PAYMENTS_PLATFORM
PAY0001059,ACC000082,2026-02-25T19:51:33,927.39,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001060,ACC000305,2026-03-10T15:43:14,396.12,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001061,ACC000110,2026-05-08T14:49:21,1759.13,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001062,ACC000155,2026-06-19T05:35:01,1609.87,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001063,ACC000158,2026-02-24T17:28:38,910.54,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001064,ACC000352,2026-02-03T19:22:20,182.66,BANK_TRANSFER,PENDING,PAYMENTS_PLATFORM
PAY0001065,ACC000275,2026-03-11T21:26:38,1721.8,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001066,ACC000155,2026-05-10T15:30:36,1581.05,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001067,ACC000128,2026-05-24T16:57:05,348.67,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001068,ACC000106,2026-03-27T21:26:39,242.91,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001069,ACC000227,2026-06-01T08:16:03,580.9,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001070,ACC000352,2026-02-22T14:47:21,2274.12,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001071,ACC000218,2026-06-07T22:15:13,386.63,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001072,ACC000283,2026-05-23T05:36:47,745.28,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001073,ACC000051,2026-06-08T09:40:22,949.91,ACH,PENDING,PAYMENTS_PLATFORM
PAY0001074,ACC000090,2026-06-03T11:44:13,1862.21,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001075,ACC000146,2026-06-15T20:03:29,2470.3,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001076,ACC000107,2026-01-27T21:22:43,2007.72,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001077,ACC000340,2026-06-08T06:00:35,1394.09,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001078,ACC000277,2026-02-15T03:14:12,695.68,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001079,ACC000201,2026-06-10T23:25:49,1283.02,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001080,ACC000317,2026-02-06T03:32:04,290.19,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001081,ACC000038,2026-05-18T16:58:27,301.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001082,ACC000008,2026-02-09T21:49:13,297.64,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001083,ACC000075,2026-06-30T22:31:12,2402.78,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001084,ACC000150,2026-04-12T17:53:22,532.63,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001085,ACC000152,2026-04-18T02:36:13,1781.36,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001086,ACC000271,2026-02-01T10:12:12,144.56,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001087,ACC000338,2026-06-15T15:34:15,1790.53,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001088,ACC000274,2026-04-25T02:55:32,2387.56,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001089,ACC000062,2026-01-30T16:33:03,1950.81,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001090,ACC000316,2026-04-11T21:15:10,546.55,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001091,ACC000337,2026-05-27T23:11:50,1763.45,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001092,ACC000300,2026-02-24T22:50:28,618.6,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001093,ACC000106,2026-05-30T12:16:33,252.25,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001094,ACC000265,2026-03-22T03:29:26,210.62,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001095,ACC000201,2026-01-05T09:31:27,1151.11,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001096,ACC000150,2026-02-22T19:05:42,360.97,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001097,ACC000137,2026-06-03T00:04:56,808.02,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001098,ACC000269,2026-02-05T07:37:42,1059.09,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001099,ACC000321,2026-02-03T22:52:09,2266.26,ACH,FAILED,PAYMENTS_PLATFORM
PAY0001100,ACC000059,2026-05-19T07:25:53,847.17,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001101,ACC000241,2026-06-02T09:28:07,717.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001102,ACC000359,2026-06-08T23:59:52,1948.74,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001103,ACC000201,2026-06-09T12:11:57,819.35,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001104,ACC000184,2026-07-05T09:16:35,1645.37,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001105,ACC000005,2026-02-16T17:57:37,1703.69,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001106,ACC000366,2026-06-05T05:17:00,1443.35,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001107,ACC000073,2026-02-14T18:51:18,630.67,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001108,ACC000324,2026-02-21T10:13:29,455.66,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001109,ACC000056,2026-06-19T01:35:29,1497.94,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001110,ACC000283,2026-03-19T15:31:30,2367.31,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001111,ACC000100,2026-04-21T11:26:32,864.73,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001112,ACC000346,2026-06-25T16:18:36,1610.03,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001113,ACC000288,2026-03-27T20:23:41,1370.66,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001114,ACC000077,2026-05-24T04:19:28,1307.08,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001115,ACC000251,2026-02-12T15:58:59,134.35,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001116,ACC000368,2026-05-13T03:06:34,794.65,ACH,FAILED,PAYMENTS_PLATFORM
PAY0001117,ACC000297,2026-01-19T19:56:33,2115.72,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001118,ACC000326,2026-01-24T15:51:19,534.84,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001119,ACC000101,2026-06-18T23:07:21,1378.66,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001120,ACC000053,2026-01-23T19:12:01,597.01,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001121,ACC000293,2026-01-10T03:28:06,255.01,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001122,ACC000108,2026-07-08T19:12:51,1002.79,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001123,ACC000022,2026-04-14T23:08:34,1934.6,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001124,ACC000190,2026-06-21T12:26:16,2003.97,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001125,ACC000147,2026-07-04T04:49:29,321.69,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001126,ACC000173,2026-06-11T00:50:10,59.53,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001127,ACC000138,2026-07-06T05:01:26,347.22,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001128,ACC000241,2026-01-06T04:40:45,2363.13,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001129,ACC000271,2026-06-03T22:48:38,883.29,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0001130,ACC000203,2026-03-11T21:28:26,899.63,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001131,ACC000144,2026-06-15T20:52:26,1388.64,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001132,ACC000255,2026-06-12T23:40:22,794.79,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001133,ACC000277,2026-04-03T20:33:14,1353.24,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001134,ACC000196,2026-02-04T08:27:02,30.93,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001135,ACC000267,2026-03-04T05:31:59,2473.49,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001136,ACC000092,2026-05-29T03:13:37,1787.83,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001137,ACC000102,2026-06-24T05:26:29,450.83,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001138,ACC000067,2026-03-19T14:30:21,1880.58,ACH,FAILED,PAYMENTS_PLATFORM
PAY0001139,ACC000180,2026-03-30T00:37:40,1327.84,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001140,ACC000235,2026-06-14T23:11:08,333.9,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001141,ACC000266,2026-06-04T04:12:16,623.73,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001142,ACC000016,2026-03-31T17:06:32,951.17,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001143,ACC000132,2026-02-16T16:09:04,985.24,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001144,ACC000133,2026-03-27T15:25:54,1381.88,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001145,ACC000254,2026-05-27T07:43:30,483.99,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001146,ACC000212,2026-05-20T10:26:27,440.53,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001147,ACC000086,2026-01-18T03:33:50,508.47,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001148,ACC000269,2026-02-26T17:02:51,286.68,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
